-1.735486962418691936e-01,3.616836376386587532e-02,-3.797929243178520958e-02,-1.885266569555041627e-01,-5.336537082939941251e-02,1.054448694535298353e-01,9.493649793564212444e-03,-6.728339632932244657e-03,1.886664876047833284e-02,5.470889990383241697e-02,-5.929617058170075922e-02,1.357280433900553696e-01,-2.230513981410400803e-02,-7.411695034189454481e-03,-7.625348759602568194e-02,-1.211423293581079669e-01,5.396240866287387028e-02,9.449933431311906534e-04,-7.570749096890566632e-02,-1.276778955965661433e-01,3.302283922317284653e-02,1.724493729544357146e-01,1.396132299286536038e-01,-9.867405211176771829e-02,-5.872953859989044761e-02,-1.602577959816422482e-01,-1.601567395081644751e-01,7.294304510746087156e-02,4.527448389945342572e-02,-2.740043170276797516e-02,2.196472669833815505e-02,4.108251052377463047e-02,-1.317786913677670424e-01,-6.987623649281851645e-02,-3.282417419452520607e-03,-1.005645844923199195e-01,7.018580248067460628e-03,7.944021846843007939e-02,-1.494210845714305513e-01,4.777934353748201912e-02,3.892279553833211808e-02,-1.036791688522847726e-01,1.539689843180000739e-01,1.480968911556992951e-01,1.478930746232580418e-01,-5.526504197964658693e-02,1.742634953886477989e-02,-1.240508385560048915e-01,-5.539083908138274503e-02,7.854294262523979497e-02,-1.116828561143116787e-02,1.207154281011656588e-01,-8.999574695154320680e-02,-5.453731829059662445e-02,1.162567287940795696e-01,8.042213902376676993e-02,-1.430148522558007396e-01,-1.205898555357459712e-01,-5.266854873324169212e-02,1.504980033031169846e-02,-1.454179842969966496e-01,2.613385235387416169e-02,-5.220498520507679124e-02,-2.954106028133115375e-02,2.985796080419026235e-02,-5.542160466314025730e-02,2.266133736632156351e-02,3.496316528282455982e-01,2.531800396806371256e-01,6.729354214365949882e-02,-1.487507762751302809e-01,2.338246878733661951e-02,-4.303434779716886621e-02,-4.765069186591085193e-02,2.196201957782379158e-02,3.262490461767156985e-02,-1.790295067364010007e-01,6.164365001353253742e-02,-1.108202942984307104e-01,1.629387694303636655e-02,6.014088731842976571e-02,-4.622467617241814153e-02,-7.700491469055315008e-02,1.873956928351166173e-01,8.840397014458310776e-02,6.647641500180205554e-02,-5.733201282710218699e-02,-2.211100003435810535e-02,6.606307632505863114e-02,1.051244198511050165e-01,-5.665346973758852989e-02,9.435533434862470106e-03,-1.604436439448126556e-02,-5.028854364254157355e-03,-1.109647444401046928e-01,-6.345104232838057190e-02,2.431038377241797055e-01,7.930168098378037600e-02,6.845092216262703422e-02,2.218217632677546222e-02
-1.127482533521703828e-01,4.176666149508550391e-02,-6.359295624333197172e-02,-2.121287706213479951e-01,3.180628656902681484e-02,3.648390820406076096e-01,1.125786531615830116e-01,1.470110036826055566e-01,2.068159453571128958e-01,-1.972840488201302589e-01,1.108195600127125924e-01,-2.426167976752536259e-01,-1.168536233886650899e-01,-2.232059781984145896e-01,3.223787211251119555e-01,1.786712497951571943e-01,-3.273272494295461146e-03,2.449262257599820192e-01,8.076966994703804748e-02,2.807757715357491607e-02,-2.480840191670606321e-01,1.671803144423251730e-01,-1.639902901496051724e-01,4.724293755635241426e-02,-1.733670110695215497e-02,4.393683015510653489e-02,1.194367057571264629e-01,9.558461084451927436e-02,3.261305190348463140e-02,3.854567273185652981e-02,-1.457111885302256882e-01,6.942184796052799966e-04,9.119437489478290915e-02,5.637536271401250021e-02,2.859322072443955601e-02,-6.318973316037856947e-02,-2.899064304819787621e-02,6.300528057870263821e-03,3.637097738795587454e-02,-5.820151882155863432e-02,3.865834643917829411e-02,-6.750348648783972838e-02,-5.748246284923533983e-02,-8.186620375611260159e-02,-3.502552707640811669e-02,-2.703248976331016837e-02,3.316897059826660193e-02,-6.884907348012228590e-02,1.283096991058036394e-02,-2.858148455262491533e-02,4.955357598970920466e-04,-7.306789033546499945e-04,2.071925546623995182e-02,2.822461287105644187e-02,9.104245865674721883e-02,3.293215109225191423e-02,-3.606921065538388343e-02,4.382645082446522122e-02,-4.997926625597224476e-02,5.966779972840995094e-02,-7.610534105159448559e-02,3.336263935387116797e-02,4.821350953736842221e-02,2.252106491110845293e-02,9.631273733489419120e-02,-5.359313020414395445e-02,1.925126541540361780e-02,6.603049755934060731e-03,7.620584480828999918e-02,2.196665193863657495e-02,-4.069050998019061761e-03,4.668661178241499850e-03,-5.146107763123959448e-03,4.581154923381779501e-03,6.565934918069120385e-02,-1.126028379911683391e-01,-3.869201618619592248e-02,1.056724656250124794e-01,8.304239356194738353e-03,-3.993039680437357464e-02,8.247686035691656481e-02,3.578454010305887056e-02,-9.784972073797632008e-02,-4.544481850812016194e-02,-1.025013187456152823e-02,2.714130981368427422e-03,-8.333375145081518831e-02,-2.947951863911448672e-02,-4.576728923574412827e-02,-7.997808142121935748e-02,-5.729729438176600631e-02,1.990904441501687577e-02,1.254622987268662337e-02,-7.185249729052050824e-03,-1.182585486416466020e-02,-6.611341389590118245e-02,2.239492559407454432e-03,-6.974888484452654303e-02,-6.508595992554823406e-02,-1.829321382220043188e-02
-1.302659948379331079e-01,2.265336823213496067e-02,-4.867072944746417967e-02,-2.825897807933133721e-01,3.013164669580888771e-02,4.578347757999688961e-01,6.503875906675098129e-02,2.300523226647116504e-01,2.049064264214281172e-01,-1.708229819988980880e-01,1.353097408179762540e-01,-2.182449141970043138e-01,-1.193589943329441405e-01,-1.431470739349610111e-01,3.619083684387084388e-01,2.096419296453030656e-01,7.638915420971974235e-02,2.198162738607627731e-01,3.566057998313218458e-02,2.793119417680373778e-02,-2.301893600859130917e-01,2.066365913543122615e-02,-9.072636085149413110e-02,7.884976391263454065e-03,9.885627986272220447e-02,7.278246918783186359e-02,-3.954637183694559993e-03,1.303145320731037282e-01,-7.912687051281692063e-04,-3.656188562730528641e-02,-4.368675072234770584e-02,6.124389853914548321e-02,6.581154046284271031e-02,5.729084057360619292e-02,5.887786375292048194e-03,-6.154281899914878888e-03,-9.055787201091873573e-02,-7.083410208856634471e-02,1.858966376977654739e-02,-1.094949783939150878e-01,-1.225221579271549600e-02,-9.021634731787271655e-02,-3.110657094028901337e-02,-3.093480627733892138e-02,-1.801348819064340148e-02,9.685123735266002939e-03,7.483647224425918343e-02,1.021716906939045683e-02,-4.841012402304997048e-03,2.673039733136967772e-02,2.961384533953407595e-03,-6.037215192220293097e-02,-2.327203736857629338e-02,-2.140503212980354383e-02,6.053605116430467448e-02,-4.189614643768670155e-02,-6.527704127729790778e-03,-2.547671533210001463e-02,-3.426523713535600119e-02,-3.264317504789888275e-02,3.744939244384720700e-02,5.186642805210158738e-04,5.956003425346472618e-02,4.449667839008134007e-02,5.835142994369227343e-02,1.763228282587315241e-03,-3.370708461802475464e-02,3.045792610783032775e-02,1.235304740737116179e-02,-1.484727890954241208e-02,2.730028491311946651e-02,5.941133594459961642e-03,-5.249446021277182767e-02,-3.286280928821642792e-03,2.220434421051895729e-02,-5.959735099607876146e-02,-4.320842824809509840e-03,6.372191065298517254e-02,-4.409637305733241086e-02,-4.282008432150755800e-02,8.662918028820576488e-02,4.439992487294656259e-02,2.488779030440730223e-03,-4.397542348596063938e-02,-5.885475351657064313e-02,4.290727716752971987e-02,-1.166428457263717598e-02,3.171909316303270134e-03,-3.196633572168238596e-02,-8.313182136658171795e-02,-5.553381406083500449e-02,1.636452056735672456e-02,6.862221440463269102e-03,2.416236339538097022e-02,-3.182844764698287976e-02,-1.345458361732801943e-02,-9.370858365149338639e-04,-7.403878736714618325e-02,-4.236147784658946674e-02,8.439292480152080569e-03
-1.340972171485619036e-01,2.854931320157992961e-02,-3.979731037252517978e-02,-2.552405227643427810e-01,3.104769126673115678e-02,4.397315288183684112e-01,7.331979290539088201e-02,1.941131837793126924e-01,1.940668214755292276e-01,-1.983908636945969639e-01,1.087761854725827204e-01,-1.981140686844871102e-01,-1.230665573254677292e-01,-1.201318653214533960e-01,3.564174613539270453e-01,2.239499828564041617e-01,4.416688154584926668e-02,2.091725232779743926e-01,8.138871157656664412e-02,-1.211666763049774366e-02,-2.193838057765907790e-01,4.319799491982471290e-02,-1.502747794295503925e-01,-1.853562051223775877e-03,8.194553736330303928e-02,3.636421867897077914e-02,7.516485318040909414e-02,1.156941832589108293e-01,2.996404291327040004e-02,3.710454105993426371e-02,-1.168635715351260818e-01,8.768940759540086449e-03,1.055338149059574793e-01,1.392750539482469699e-02,-3.121508134190574199e-02,-3.571028519184071132e-02,-9.906644381230735041e-02,-1.528019114864810624e-01,-2.254361224405475664e-02,-2.002613145504711367e-01,2.259575297160148002e-02,-1.061022103895744861e-01,-4.895426558578092058e-02,-4.160449814182241163e-02,-4.585591270283616988e-02,5.965065919427110092e-02,5.266297676014615459e-02,-1.379895550447383760e-02,-1.554253445425298440e-02,2.214075967492494176e-02,-1.825451073067154914e-02,1.673628652146810780e-02,8.651572973664173327e-03,-3.258748704663551321e-02,1.025645563436281826e-01,-7.015600032530411312e-02,-1.619663189658001115e-02,4.683500493574859966e-03,-4.203083793904684173e-02,-5.551704938879443996e-02,7.562887216951756642e-02,-4.756251130220105067e-02,2.526524795563749731e-02,-8.891151343332045001e-03,1.752471756679567505e-02,-2.963597410318207989e-02,4.227752159601055881e-03,-9.301846449846410889e-03,-4.876864409047605708e-02,-4.656594866608550903e-02,1.724054453186018784e-02,-2.885627014637702492e-02,-7.660137466854025079e-03,2.278179694196810073e-02,-4.000799617736982422e-02,-1.928074079085025788e-02,-6.071755771955142378e-02,6.282383409049763223e-02,2.009993180482190500e-02,-3.435234909485271500e-03,3.226907617329050765e-02,-8.754361861601918718e-03,3.979223629558239356e-02,1.494274989782808094e-02,8.325453197784484990e-03,3.439804603599955213e-02,1.158256948403167067e-03,-1.596572816496217087e-02,8.832301294595648958e-03,-2.500058644803623831e-02,-9.010305458434769016e-03,2.093025356061918238e-02,-4.371435711964415799e-02,-1.730659455783803771e-02,-4.624610697020994921e-02,4.172456667699070421e-02,5.504728713800611899e-03,-2.786007718295756969e-02,-1.620728605216367746e-02,8.443312313504678507e-03
-1.769809702281968933e-01,5.179440580863741567e-02,-4.885124762566016299e-02,-1.322278671975921638e-01,-1.969115871880618845e-02,5.354079637020797006e-02,-7.128556342760149211e-02,-8.686347675487952544e-03,5.760552310240513174e-02,7.426321878273584032e-02,-4.716547011833906872e-02,5.530814110352439555e-02,1.397259583092531621e-01,-1.195873406059432681e-01,-2.097142052251166344e-02,6.358238931371029690e-02,-6.703125053597776273e-02,-4.555379551568302515e-02,2.349000682946349866e-02,-1.360675959603042107e-01,5.601986672261290157e-02,-8.235708629253490898e-03,1.738416072909764742e-01,7.143931994665264629e-02,2.257442109253207652e-02,-3.040815093052221321e-02,-2.417395560971762752e-02,3.092426434532768997e-02,1.069488557165131221e-01,8.998451977432020410e-02,2.131325418370678265e-02,-8.105323769113292887e-02,-5.603493888545089952e-02,-5.902852137758578949e-03,8.672499870220154450e-02,-3.438059591738506365e-02,1.003006735826410256e-01,3.499126987036885184e-02,-8.598327898307528416e-02,-1.629695949531176080e-01,-1.102839575314165654e-01,2.661321129662276921e-02,-2.689320760067577254e-01,8.828184509953279635e-02,1.026440252301121930e-01,-1.514743379776100664e-02,-2.492854705811009888e-02,7.089304793716358355e-02,7.034052775364740828e-02,1.320026366465239520e-01,1.200494844808284445e-01,1.895207924445566905e-01,6.091494870887416424e-02,9.150221651947542875e-03,2.524890761520650131e-02,-1.020058572299369776e-01,1.399386476034870652e-01,-9.561352191711048470e-03,-3.196676244706386782e-02,3.209685968887061869e-02,3.229301269810131575e-02,-1.619878493530872710e-02,2.896124518351143179e-02,-7.258476009521472316e-02,2.012658721914722393e-01,6.218616063205785471e-02,-1.101959305177144660e-01,2.609418763320949311e-02,-1.429136259378836482e-01,-1.386006101084947574e-02,-8.744028671333080316e-03,5.953985920382806607e-02,-6.283990430739723465e-02,1.481721051334336514e-01,-2.066582719940327374e-03,-4.944868547159943922e-02,-3.149450908711980135e-02,-1.520070451792356614e-01,-1.497114664240544180e-01,-5.098155031423779598e-02,5.384629936390319255e-02,-2.754236978723260260e-02,-1.507846327925397023e-01,4.404931744010479044e-02,-7.974974899367792691e-02,1.912766682470866397e-02,-2.095421565649655538e-01,2.747379590840540869e-02,-1.084861275759059496e-01,-1.496221578854018963e-01,2.158396154724544769e-01,-4.901268001123696566e-02,-1.369879383846519735e-03,-1.150920062265984867e-01,-3.791922678862810758e-02,2.703676303926979552e-01,2.642447853468463670e-01,-2.195361985010044203e-02,6.793202666351529084e-02,1.546596705009682937e-01
-1.675177792509278951e-01,9.030265696736601566e-03,-3.248306794554482041e-02,-2.342109834320203476e-01,9.960978708897746947e-02,2.777731340445575015e-01,-2.859728915490259565e-02,3.052481055920456265e-01,2.159198526512359217e-01,3.026452392410835038e-02,4.769111747829352099e-02,-6.402249499871368044e-02,-8.297894940376335238e-02,-1.174505617111365752e-01,1.725759125606436128e-01,-8.690697604375742860e-03,1.318736648477790707e-01,-8.502952196260059325e-02,-5.318702013349092816e-02,-7.191664102943595704e-02,-6.405369665575676164e-02,-1.145373564667748895e-02,1.547584353035915128e-01,-1.011800343145073319e-02,7.947904408923205100e-02,2.494627030148481930e-02,-9.755877259041492722e-02,9.363604978899747744e-02,-1.028678778298908747e-01,-2.612977305191713923e-02,1.177123400699497391e-01,7.261912153980593088e-02,-1.030913290707095031e-01,7.925417062463174789e-02,1.589304786110283529e-02,9.084599087788723659e-02,4.980465655102511713e-02,1.772047181380296266e-01,-1.294626845460318358e-02,8.133451486418533799e-03,-8.394839353340295685e-02,-1.199129444575616904e-01,3.479378200607737698e-02,6.468068186801813335e-02,1.450141271616804117e-01,-6.706101577771539368e-02,-5.862502339168240706e-02,1.259614735694613019e-01,1.132215715851457999e-01,2.366234134051946325e-02,-1.272324807613968260e-02,5.248298409785043944e-02,1.034133478124751870e-01,-4.529876489537854045e-02,2.649193887751572982e-03,-1.009722814992668471e-01,7.530633408046936983e-02,5.834198437494265282e-02,-6.163121083117537036e-02,-1.286480591881003326e-02,1.163889408141004361e-01,-4.147185942526732810e-02,5.938813461991918063e-03,1.320118943613276252e-01,1.052928633407445302e-01,-1.306917118322249438e-01,-7.367465828100817904e-02,2.043833047222782251e-01,5.344651756078720034e-02,-3.458110957491723064e-02,1.905420737175797796e-01,8.926901491444545755e-02,-1.244172208005114300e-01,-4.819579526676261855e-02,-5.814546144067563038e-02,6.330993532891991682e-02,-1.044130491763684172e-02,-8.892701150842023672e-02,-9.856276239639664982e-02,-3.476842039322863929e-03,1.808034129879566576e-01,4.379145939703874696e-02,9.374996284039814609e-02,-5.783769635038418788e-02,2.710946188813911570e-02,-3.461097978669041425e-02,-1.608017394635010908e-02,5.525127273233896436e-02,-2.070464454653150529e-02,-4.254002559011594436e-02,-1.077128758080575094e-01,-1.243227811979169678e-01,1.251153120370165628e-01,1.092801372937109439e-01,1.873500372923550886e-02,3.119550550214128179e-02,5.662732422091400208e-02,-8.494251076439930659e-02,-9.939250341779753972e-02,-2.388444717657930635e-02
-1.597141111149137094e-01,1.644277835313173383e-02,-8.702188849651220498e-03,-1.663620662200800404e-01,6.387818281591242653e-02,1.130498094442691503e-01,-2.656008378631778341e-02,1.856655828475949899e-01,8.078113942041192930e-02,-8.925828135646381514e-03,-3.093540801641772586e-01,1.526652090203186596e-01,1.614091839851310162e-01,-2.861477436513246708e-01,-2.059150157904198267e-02,-1.198458670854938984e-01,3.035081827064394638e-02,-1.068995493319056245e-01,-1.365285654602153564e-01,-2.342128827747607389e-01,-1.742403386810449780e-03,5.771396584844207950e-02,-2.676497825154967175e-02,-5.208351827863669237e-02,2.136426171423755349e-02,1.026007660734047089e-01,-4.871948879444654157e-02,-6.156015485879700461e-02,-7.592326418222505868e-02,1.030477074641999169e-01,2.061033917435273199e-01,-1.605496133069156048e-02,-5.085086469596557940e-02,-5.873332574419724665e-04,-4.950750506427258751e-02,2.270064140041696404e-02,3.674323061771440913e-02,4.261226517530568303e-02,-1.852931033460699650e-01,-8.022379805316157131e-03,-3.674998160536115284e-03,1.947516417639016256e-02,8.481830240349040595e-02,1.288361704830292831e-01,1.241222790779760582e-01,-5.003930988982644573e-02,-1.248485890133334830e-01,5.368864219438217872e-02,6.320138113052353387e-03,-9.875064318043431932e-02,-9.151033747788910044e-02,2.039948493771362448e-02,-3.537895153059940345e-02,2.021482917128277976e-02,3.354418746517053018e-02,5.789707560258230967e-02,-9.919737028812668223e-02,6.779706420803775779e-02,-4.993865180855128726e-03,9.362300244762684562e-03,-8.281567874014204855e-02,-1.322924573941945403e-01,-9.893622932046237939e-02,2.202500148890615406e-01,3.394667325557881865e-02,-1.197775129003871702e-02,-9.503954564662178695e-02,5.209643614898288450e-02,9.767597110304156172e-02,-1.109811324077608491e-01,9.644660579846332793e-02,7.331132955612855440e-02,-5.037033310731338365e-02,-1.041243206393133724e-01,1.253264620610533842e-01,-1.334814186246745249e-02,2.317753639747314673e-02,-1.307005051546244467e-01,1.926945200307249306e-03,7.611974203385751467e-03,6.274737925731922392e-03,1.074904097052070268e-01,-8.462470078698038078e-02,-8.916403735169843581e-02,5.960704127975355315e-02,-7.700646165189303782e-02,-6.922609672148465065e-02,-3.614447144729911882e-03,-1.664758820627683655e-01,-1.175402466069740692e-01,-2.486840601604408188e-02,-7.285825295394790513e-02,4.141111874796907927e-02,1.792331245310260779e-01,1.209654002616385449e-01,-7.769592400254800302e-02,2.144653348313007440e-02,-8.738308966553033630e-02,-5.431968686188860806e-02,-3.300986637571583227e-02
-1.973220059437199858e-01,1.838185506294258073e-02,-2.242189416205593588e-02,-2.410894411932791581e-01,9.913399917224703997e-03,2.448458081164061884e-01,8.490717184899120376e-03,2.235795740925438924e-01,1.095762181822196452e-01,2.232626400418070804e-03,-2.114672213431946224e-01,1.490110082810109857e-02,-7.578309077604368504e-02,-2.315042671963224441e-01,-4.973026981694519261e-02,-1.712987084357733558e-01,7.517403556079627069e-02,-3.450230355235852642e-01,-1.970101748024493619e-03,-6.185228406441230925e-02,4.610337488331726213e-02,-3.285679895867874793e-03,1.383480340676005449e-01,-3.850708305077223809e-02,-7.588030235489358344e-02,-1.968351527922879499e-02,-8.196425517316432985e-03,-1.273770648770741476e-01,-1.180017672470194123e-01,2.568987954435915377e-02,1.268935770422375264e-01,-3.765432572076495097e-03,-9.166463950234535196e-02,-9.446381400960891794e-02,-4.697904367668070957e-02,4.473352296711546189e-02,4.177764926412521479e-02,5.504295892746699503e-02,-6.763064450792255489e-02,2.064168307980413508e-01,2.200930931136756835e-02,6.603113413378063068e-02,-8.034820650379668333e-03,1.357425150949716566e-02,1.272006529313875478e-01,3.249229286856284565e-02,-9.248692437285123413e-02,-3.031501484833411253e-02,-3.431918762875691559e-02,-3.439029624318325207e-02,-5.238133596802044267e-02,1.409365626796254753e-02,-7.118351337866739292e-02,-3.947555461545440569e-02,1.347033362993168594e-03,2.318692679019866351e-02,-8.693826888349284743e-02,1.332549779953235564e-02,-5.709550109736074262e-03,-8.059834953821488901e-02,1.966775001982026469e-02,1.460960703355594983e-02,-3.251890233003768699e-02,1.024162011440840903e-01,4.357002163508162662e-02,6.543677573115710966e-02,-3.829736775877733840e-02,2.701742327103003743e-02,9.445606784847383752e-02,-7.559903834789762078e-02,1.424560283204496514e-01,1.291065175615187521e-01,1.746395599509968991e-02,-1.067053441683512988e-01,1.215455330551957619e-01,-1.483260498395144083e-03,4.879147700766267581e-02,-1.222366894164760021e-01,-5.206591401373728001e-02,-5.667898543009155382e-02,5.792574499113281594e-02,3.705478759361683500e-02,-9.513802443221090754e-02,-1.618697050724388076e-01,5.395532041829963210e-02,-1.016290468655687979e-01,-7.282078355300825034e-02,1.193567261130141777e-01,-9.592570607209061073e-02,-2.487123202327523597e-02,1.974858071645377994e-02,-4.316126220776476258e-02,-3.891326937400709646e-02,1.993709438716524673e-01,1.070642594052175767e-01,-6.730049787699721175e-02,4.980998548639064410e-02,1.127807819957773738e-01,-1.653787745220267613e-01,3.093825440463279439e-02
-1.661849058302566906e-01,-5.802648306188933243e-03,-1.009226671813242583e-02,-1.684725044715643938e-01,2.059425288622059036e-02,1.316438927762542399e-01,4.061297063861673412e-02,1.552403602342587452e-01,6.555949683015123430e-02,5.660267848243569211e-02,-2.178590681534484375e-01,-1.174493865684020921e-01,-8.542973749204918477e-02,-2.019651696704952426e-01,-3.614805215149863998e-02,-2.122435288470068127e-01,5.131197383890370028e-02,-3.517437220594493708e-01,2.728963948981551549e-02,6.793774850832781653e-03,8.050859457812059583e-02,3.004147549019579172e-02,1.030427892661590072e-01,-1.051334137003399199e-01,-7.827237138095483049e-02,-1.200512980978784144e-01,-1.093811655625915175e-01,-5.379218411110425063e-02,-1.123340536228077252e-01,-2.451619589620268602e-02,1.609797971315326537e-01,-9.881180472461598141e-02,-2.019683805745134744e-02,-5.987497001339772001e-02,-9.018749030168958861e-03,1.411451228278409464e-01,1.904753572895150071e-01,1.196557438151559238e-01,1.017620507121763246e-01,8.839894085435871796e-02,-2.149514884758180477e-01,-7.047591937201928836e-02,6.442317412733963855e-02,5.735381621570148636e-02,-9.508120297065808524e-02,-3.298338463140581406e-02,2.022637545944794973e-02,1.004572321346839520e-01,-4.841783711498973825e-02,-3.670081831719162330e-02,3.120153125196146061e-03,6.766538736884034066e-02,5.065615232526836376e-02,1.097176171149304713e-01,-1.394622914184408258e-01,-1.285000212477717223e-02,1.766991782234631631e-02,4.648157633818779388e-02,8.415314098763786166e-02,5.872374163373002276e-02,3.406839017451743223e-02,9.812261330656854574e-02,-1.403836559760539282e-01,8.664429616257672551e-02,8.159183115536211561e-02,3.611563718582285615e-02,-3.573446192171079311e-02,-2.242406463417221524e-02,-6.071220241316337141e-02,-4.865357034525813473e-02,3.378776461186991376e-03,1.306302056944351753e-01,6.463478304902856020e-02,2.721466920341606421e-01,6.071503944892284177e-02,2.153299823870978916e-02,7.146086186502711990e-02,2.235131136111317973e-01,1.117017286462949899e-02,-3.721603399036510496e-02,-9.236360658038937632e-02,3.333824927995755055e-02,1.342904053434217093e-02,-9.629412771762276002e-02,2.262670635567570754e-02,9.747030223840294494e-02,-1.494409738481316044e-02,3.013831310976486030e-02,-7.399039560406217575e-02,-4.751385321268363632e-02,-6.960022772319672535e-02,3.350828266694760860e-02,-6.848116633458810332e-02,-1.336649575793071379e-02,-7.053477126045308576e-02,-9.916736050591739779e-03,-4.866318530103533324e-02,-1.487225464798239832e-02,3.284650850726345776e-03,5.325848765008837221e-02
-1.984022352829396540e-01,-1.251846768752448713e-02,4.503934715064565608e-02,-1.300417064571919024e-01,1.484396365317084895e-02,1.459856218869934330e-01,2.174091072575015660e-02,1.110831483305399076e-01,7.857044993802463073e-02,6.324645827887885596e-02,-2.566355316047118085e-01,-1.722473864338881222e-01,-1.437631811216376516e-02,-1.059798405172828056e-01,-1.769032802611176514e-01,-1.876366933228265088e-01,5.524516523943137289e-03,-3.382555594082516937e-01,1.617817225312220830e-02,7.071751336058487714e-02,1.799306303244537220e-01,6.606379311812675403e-02,5.185315733161836166e-02,-2.307600569002172738e-02,-3.661390496524428995e-02,-2.697597155023396739e-02,-3.759404507347956226e-02,-1.166479182382569590e-02,-3.971787040945914948e-02,2.079626957111537985e-02,6.853534504505942593e-02,-1.494371242728497751e-01,6.967475923984496611e-02,-1.210769945291207406e-01,1.281572917120264443e-01,8.820972136308427580e-02,1.908854348975562998e-01,1.221032699602921240e-01,1.415940795241926453e-01,-1.830222939850395872e-02,-1.723855137310599805e-01,-6.571407174359226999e-02,-4.673434751446874091e-02,-7.162501844123725370e-02,-1.267879606722226993e-01,-3.633137188871438800e-02,1.570506692095202314e-02,2.308018176685764505e-02,-1.316344077691065650e-01,1.180919220177333306e-01,1.042713494441696066e-02,8.361707880612015420e-02,-4.320711915262320790e-02,1.315940461965403319e-01,-7.782460945423953780e-02,-2.873484119802677608e-02,2.118751083188630951e-02,8.388536534465024577e-03,-1.958214976817981498e-02,7.656768014431454550e-02,1.380044935924655547e-01,8.488241581330160934e-02,-1.018171668917561418e-01,5.409735523387151912e-03,6.099169361184893397e-03,1.257675206869525095e-02,-2.475030910707855941e-02,-1.660146628700789884e-02,6.324666157539241690e-03,-9.472454788456996511e-02,-3.634913412692313515e-03,4.796413444282288802e-02,4.722885354426167859e-02,2.467220428993439352e-01,-1.872607054572584390e-02,-5.001878236901761976e-02,1.912134370964714905e-02,1.849313915629012262e-01,-7.244262380015424607e-02,1.402870799506515838e-02,-8.048652857575248898e-02,1.010341449017465171e-01,1.090528046544969945e-02,-5.647138627303787545e-02,-5.970090812886552634e-02,4.350017726042212235e-02,-6.933033450859439617e-02,-3.212285141518710085e-02,-2.139719361733315520e-02,-9.904561649947013491e-02,1.469586559184868080e-01,2.521839119373671737e-02,4.793725381236541710e-02,-1.148532032231246308e-01,-1.624989463581621996e-01,1.149687945786121851e-01,-2.941234721227612217e-02,-1.798637156619904698e-02,1.055641907415988748e-02,9.910219485598825706e-02
